CD,mov1,mov2,mov3,mov4
001_Belcea_1,0.280083707494114,2.431017645124837,2.1764310389684822,1.4787897803348609
002_Tokyo_1,-1.0510685977391556,-0.6189093041854451,0.08852621698520069,-0.6985724326955872
003_Takacs_1,0.006956185740880824,0.9310060211060052,0.4510730880104054,0.6701380108013328
004_Schoenberg_1,-0.10681756502793656,-0.5064426975464335,0.9635943840999922,0.2168388342772828
005_Doric_1,1.7640885070852732,-0.39081925852639465,0.7418930600917732,0.41432918902448296
006_Emerson_1,-1.2885093656737423,-1.6626133386074793,-0.902609113875072,-0.8488638347359101
007_Hagen_1,0.8662656033326244,0.13886109049783846,1.2505019798753343,0.28887934104041035
008_Prazak_1,-0.2630620491562498,-0.7126899130956943,-0.6769954135608254,-0.9283568077159168
009_Belcea_1,0.3988040914614063,1.3779068626990745,1.5621879589221812,0.8242148309526314
010_AlbanBerg_1,-1.168304976906856,0.14354852721486727,-1.2260322218400033,-0.5159870103821385
011_Jerusalem_1,1.0358661306572583,1.8185259140997645,1.6221777289479355,-0.09492266912867647
012_Panocha_1,-0.7364595802258292,-0.4236313155455941,-0.6300468978884969,-0.3806005407755672
013_Wallinger_1,0.26672766429779515,-0.354850369126166,0.3910833179846511,0.6552922633701227
014_Excelsior_1,-0.3031301787452105,0.723483275902094,0.012886941735338088,0.630450709313869
016_Wihan_1,-0.18737780437710205,2.1778960624052948,0.7418930600917732,-0.035302939393674036
017_Lindsay_1,-1.3285774952627032,-1.2751823191391314,-1.4203469117060294,0.7509322464866924
018_NewHelsinki_1,0.7505132289645096,0.3888577154060312,1.2804968648882131,0.11747261805227525
020_Vlach_1,0.7831613345555151,0.6669789606164013,0.5514907465317745,0.1919972802210292
021_Navarra_1,0.6139847874021248,1.8404006187792337,0.8501354712251974,0.2627957092813488
022_EnergieNove_1,0.8247134689440718,0.2951089810654639,-0.4799216507175164,0.5329180481937558
023_Hagen_1,0.28898773629166125,0.016987735855093878,0.5151260564487821,-1.0078497806959166
024_Acies_1,0.3839640434654956,0.67166639733343,-0.4931137271775368,0.4727068410566741
025_Taurus_1,-0.13543763639141232,-1.6189276783878983,-1.6876926259512341,1.6477123479173732
026_Austrian_1,3.37274970984209,1.0373183358313345,1.6156571017712251,0.8714137836595088
027_Calidore_1,-0.3194542315407153,-0.3720057625189289,-0.023628570454251013,-0.5048083110568249
028_Guarneri_1,-0.4961214413205244,-1.4720546612543324,-1.1829960824737022,-0.5110186995708856
029_PavelHaas_1,0.4544660692842313,0.784164878542117,0.8397024677424579,0.9571171451535764
030_Melos_1,-0.6860034170397314,0.6747913551447796,-0.22055151119096356,0.9894111654267056
031_Diotima_1,0.5694646434143904,0.2747967552916695,-0.6587376574660309,0.16094533765071473
032_Brodsky_1,0.2414995827047431,-1.3360232946275283,1.0144552760783483,-0.11355383467086233
033_Janacek_1,-0.9694483337616404,-0.9564047478115082,-1.539022326322195,-0.7904861827037155
034_Martinu_1,0.6644409505882247,-0.3736001159942812,0.7575425653158834,-0.11976422318492662
035_Casal_1,-0.8997001081808581,-0.495505345206701,0.3493513040536932,-1.0960372975956103
036_Talich_1,-0.43520660590882587,-0.4642557670931764,-1.2964549953484952,-2.049902296585397
037_Henschel_1,0.11239116514031364,0.7060409332583065,-0.6782995389961686,-0.5159363336118646
038_Cecilia_1,-0.6474192922503605,-0.4407548343686841,0.5371453667430075,-1.1817406590896782
039_Gerhard_1,-1.2143091256941845,-1.3001819816299502,0.3650008092778015,-0.5395864867355772
040_Zaide_1,0.9374978337129986,0.4841689286522822,0.2058975061660212,1.4924526350657974
041_Medici_1,-0.8269838730008899,-0.7764964735470691,1.550450830004099,1.4725793918208
042_Juilliard_1,0.9790499681015471,0.9388502902040632,0.3741296873251997,1.8551393242870717
043_Nostitz_1,-0.6785833930417761,-0.922062086456307,-0.8921761103923325,-0.14584785494399172
044_Janacek_1,2.5669351036640897,-0.6111287842267421,-0.4148662010569898,-1.0103339361015464
045_Gabrieli_1,1.3055310240116045,-1.4267427729897213,-0.06275233351452637,1.5433778208811126
046_Tokyo_1,-0.7869157434119292,0.668541439522076,0.1967686281186249,-0.3011075677955639
047_Skampa_1,-1.3248556854255658,-1.1329967387225943,-1.5533677061109599,-1.1246050847603022
048_Vlach_1,1.1363544768582143,-0.034574068032218574,0.6023516385101306,1.3756973310014156
049_Smetana_1,0.10200313154317443,-0.0548862938060086,-1.9699337348875603,-0.8873682435230967
050_NewZealand_1,-0.8477599401951683,-0.4016928617267788,0.033752948700817034,-0.1644790204861811
051_Vanbrugh_1,-0.8047238010070238,-0.17050973282604956,-0.6209180198411005,-1.170561959764368
053_Janacek_1,0.8321334929420251,0.4811077199802786,1.2296359729098554,0.6366610978279333
054_Arianna_1,-0.9308877304483448,-0.6220661365664744,-0.5413663682852103,-0.9805240712340436
055_Janacek_1,2.149929754978978,0.2607663197102627,0.6453877778764316,-0.2874447130646238
